index,r,l,t
774,-109.166464,7,27667.786962032318
775,-105.096567,7,27685.049249887466
776,-108.592045,7,27693.189733982086
777,-108.232389,7,27701.338850021362
778,-109.079667,7,27709.467952013016
779,-114.421326,7,27732.695180892944
780,-117.441298,7,27740.84107899666
781,-111.205008,7,27748.981600046158
782,-103.571602,5,27756.091955900192
783,-118.638419,9,27774.28760790825
784,-119.21438,7,27782.439383983612
785,-111.000872,7,27790.586801052094
786,-116.107197,9,27798.75483608246
787,-111.128349,7,27806.89268898964
788,-113.529025,7,27815.054781913757
789,-107.317984,3,27830.168678045273
790,-108.308899,7,27838.30634689331
791,-112.647571,9,27856.542912960052
792,-108.750503,7,27864.66849708557
793,-107.383124,7,27881.837677955627
794,-106.392729,7,27889.967351913452
795,-110.377312,7,27907.1408059597
796,-110.201465,7,27915.30138206482
797,-105.528588,7,27923.46865296364
798,-110.424666,7,27931.6121199131
799,-113.459576,5,27938.719402074814
800,-116.060514,7,27946.86069393158
801,-112.948048,5,27963.00015091896
802,-111.804633,7,27986.201472997665
803,-121.825414,7,27994.35601401329
804,-102.05319,1,28009.44592690468
805,-106.458617,6,28017.61027789116
806,-108.211345,7,28025.758930921555
807,-106.500793,5,28032.861277103424
808,-104.977072,5,28039.978328943253
809,-127.829974,9,28048.1402759552
810,-110.286142,5,28064.26233792305
811,-107.1558,7,28081.472492933273
812,-110.236928,7,28089.63435792923
813,-102.012307,1,28104.711617946625
814,-108.447743,6,28112.840364933014
815,-106.502,7,28120.987469911575
816,-108.768407,7,28138.17893910408
817,-112.339738,7,28146.3299369812
818,-190.548854,45,28182.334023952484
819,-126.096774,11,28192.566162109375
820,-115.311102,7,28200.71781897545
821,-112.424722,7,28208.8534181118
822,-103.672363,3,28215.91864490509
823,-106.988854,6,28224.040018081665
824,-106.652818,7,28232.158034086227
825,-113.682698,7,28249.348649978638
826,-109.725554,7,28257.50454211235
827,-107.146335,7,28265.65171790123
828,-112.673416,9,28273.80959892273
829,-113.893667,7,28291.00674390793
830,-109.682454,7,28320.232291936874
831,-107.17433,7,28328.39365696907
832,-107.275575,7,28336.54229092598
833,-106.750329,7,28344.6676299572
834,-111.337134,7,28361.845691919327
835,-108.380595,7,28369.99259209633
836,-111.773179,7,28387.182159900665
837,-106.307412,7,28395.344054937363
838,-107.856954,7,28412.55025410652
839,-108.019613,7,28429.749142885208
840,-103.169174,7,28437.897520065308
841,-107.784252,5,28445.017149925232
842,-113.505245,9,28463.241574048996
843,-106.689872,7,28471.367933034897
844,-112.834228,7,28479.518357992172
845,-108.506722,7,28496.730460882187
846,-108.203755,5,28503.851124048233
847,-109.615854,7,28512.006746053696
848,-109.171298,7,28520.15286207199
849,-105.643812,5,28528.283971071243
850,-113.328548,7,28536.444216012955
851,-101.634597,1,28551.531601905823
852,-108.056083,6,28559.67569899559
853,-117.727121,5,28575.850879907608
854,-110.479934,7,28583.995742082596
855,-107.965907,7,28592.152473926544
856,-106.73843,5,28599.284272909164
857,-110.142906,7,28607.44067311287
858,-107.614364,3,28622.552207946777
859,-117.468784,9,28630.708616018295
860,-106.852208,7,28638.85995697975
861,-108.056735,7,28656.017158031464
862,-107.150428,5,28663.119321107864
863,-114.955839,9,28681.3228058815
864,-112.344103,7,28689.4705350399
865,-111.587168,7,28697.63769507408
866,-108.328958,7,28705.78802204132
867,-101.256818,1,28720.860711097717
868,-106.13537,8,28729.022881031036
869,-110.934891,9,28747.261344909668
870,-109.969218,7,28755.4072868824
871,-112.928598,9,28763.550288915634
872,-110.277779,7,28771.71428990364
873,-110.187857,7,28779.853708982468
874,-107.786533,5,28786.97277188301
875,-104.015162,3,28794.062622070312
876,-112.80138,7,28802.211698055267
877,-111.438589,5,28817.342020988464
878,-106.432167,7,28825.489140033722
879,-105.500156,5,28832.591835021973
880,-106.474445,7,28849.76721596718
881,-109.904045,7,28857.921371936798
882,-107.319164,7,28875.1011428833
883,-110.606313,7,28883.254019975662
884,-109.770545,7,28900.467236995697
885,-112.646311,9,28918.712965011597
886,-102.348537,7,28926.8665869236
887,-110.879569,7,28935.018692970276
888,-109.64513,7,28943.157613039017
889,-113.676903,7,28960.34462594986
890,-111.989983,7,28968.486677885056
891,-107.934179,5,28975.59885406494
892,-110.684172,7,28983.72540998459
893,-109.703234,5,28999.875763893127
894,-106.586192,7,29008.02527308464
895,-105.900045,5,29015.1501019001
896,-109.787519,7,29023.294327020645
897,-109.574134,7,29031.446954011917
898,-108.667149,7,29048.642004966736
899,-107.13867,5,29055.74840402603
900,-109.109766,7,29063.89282298088
901,-108.778717,7,29072.043936014175
902,-109.975608,7,29080.20192503929
903,-101.442322,1,29095.30727291107
904,-108.640162,6,29103.419382095337
905,-115.870105,9,29121.657059907913
906,-111.337827,9,29139.885660886765
907,-112.76508,7,29148.04178094864
908,-109.468703,7,29156.199412107468
909,-110.842706,7,29164.33422088623
910,-105.788614,5,29171.44365811348
911,-106.014713,5,29178.55761694908
912,-106.598604,9,29186.744009017944
913,-110.981296,7,29203.920901060104
914,-107.121652,7,29212.066169023514
915,-114.422142,7,29220.216758966446
916,-107.595915,5,29227.324495077133
917,-111.776376,7,29235.454696893692
918,-108.636528,7,29243.63724398613
919,-110.980985,7,29251.770848035812
920,-106.734156,5,29258.87423992157
921,-107.203285,7,29267.03156900406
922,-107.765901,7,29275.155836105347
923,-107.877569,7,29283.30846810341
924,-106.031473,7,29291.440288066864
925,-109.255082,7,29308.640477895737
926,-109.689378,7,29316.779710054398
927,-101.652229,1,29331.851903915405
928,-106.855173,6,29339.994380950928
929,-109.011837,7,29348.131094932556
930,-111.865603,7,29365.33330798149
931,-112.258885,9,29383.55751490593
932,-116.06958,7,29391.692879915237
933,-107.27575,7,29399.81600189209
934,-109.836981,7,29407.979176044464
935,-104.323925,7,29416.116358041763
936,-110.773377,7,29424.246397972107
937,-112.344047,9,29432.404915094376
938,-105.610984,5,29439.5043489933
939,-108.630121,7,29447.63632106781
940,-107.584604,7,29455.78403902054
941,-107.953891,5,29462.892277002335
942,-107.203266,7,29480.10410094261
943,-113.909867,7,29488.27320408821
944,-107.75014,5,29504.42625594139
945,-107.149928,7,29512.58486700058
946,-114.004492,7,29520.73773598671
947,-111.324674,7,29528.899570941925
948,-111.250309,7,29537.06030511856
949,-109.210379,7,29554.264132022858
950,-111.504409,7,29577.49857902527
951,-106.298335,7,29585.61941599846
952,-116.054107,5,29592.727531909943
953,-106.641522,7,29600.89829993248
954,-107.64289,7,29609.06545305252
955,-114.66333,7,29617.230433940887
956,-114.031481,7,29634.413927078247
957,-107.546493,7,29642.550168037415
958,-101.185958,1,29657.64461994171
959,-112.128495,6,29665.7753200531
960,-115.889483,9,29684.02818608284
961,-118.773475,9,29702.26420903206
962,-111.129051,7,29710.393306016922
963,-110.219046,7,29718.529934883118
964,-108.80986,7,29726.661746025085
965,-101.819169,1,29741.75023007393
966,-108.114975,6,29749.903934955597
967,-110.704023,9,29768.137042999268
968,-102.296986,7,29776.285168886185
969,-109.414497,7,29784.4322578907
970,-107.982871,7,29792.610925912857
971,-107.14258,9,29800.791230916977
972,-107.937238,7,29808.953632116318
973,-108.48495,7,29817.087521076202
974,-107.034092,5,29824.18783402443
975,-105.259227,7,29832.320029973984
976,-108.615546,9,29840.489242076874
977,-114.337593,14,29848.685744047165
978,-109.664627,7,29856.821589946747
979,-105.610033,3,29863.902525901794
980,-108.849688,8,29873.077059984207
981,-109.246916,7,29881.233453035355
982,-107.191162,7,29889.375039100647
983,-108.385873,7,29896.50421500206
984,-109.683651,7,29904.645467996597
985,-114.275457,9,29922.89851808548
986,-102.009687,1,29937.986697912216
987,-107.067214,6,29946.11648797989
988,-112.623627,9,29964.34827899933
989,-117.749395,7,29972.49635910988
990,-109.918565,7,29980.634881019592
991,-104.941139,7,29988.779532909393
992,-105.429308,5,29995.886501073837
993,-110.153017,9,30014.094259023666
994,-108.310197,7,30022.254177093506
995,-108.901757,7,30030.40807199478
996,-108.517896,7,30038.557022094727
997,-101.741698,1,30053.65576004982
998,-116.66706,8,30062.8416659832
999,-113.560932,9,30081.062391996384
1000,-111.873466,7,30089.219362020493
1001,-109.288439,7,30097.382385015488
1002,-108.019149,7,30105.53422307968
1003,-109.235234,7,30113.66844701767
1004,-109.220766,7,30121.810964107513
1005,-110.954294,5,30137.96345591545
1006,-116.408836,7,30161.20538711548
1007,-114.131508,7,30184.417752981186
1008,-108.657396,7,30192.534727096558
1009,-112.141005,7,30200.67130804062
1010,-107.79224,7,30208.83004307747
1011,-110.441782,9,30226.025218963623
1012,-103.770394,7,30234.178621053696
1013,-109.026906,7,30242.331864118576
1014,-109.166247,7,30250.48535990715
1015,-106.212106,7,30258.647320985794
1016,-106.605496,5,30266.7789850235
1017,-104.862943,7,30274.917037010193
1018,-105.012165,5,30282.041063070297
1019,-107.865065,7,30290.194837093353
1020,-108.798275,7,30298.345873117447
1021,-110.287823,7,30306.492501974106
1022,-108.48769,7,30314.64309310913
1023,-114.297844,12,30321.81337404251
1024,-103.390805,3,30329.916068077087
1025,-120.995418,14,30338.106308937073
1026,-106.399127,5,30353.229281902313
1027,-107.539792,7,30361.387754917145
1028,-101.644322,1,30376.482589006424
1029,-110.431453,8,30385.688951015472
1030,-106.196611,7,30402.893003940582
1031,-105.491856,7,30411.035064935684
1032,-107.387424,7,30428.247817993164
1033,-104.862872,3,30435.333686113358
1034,-104.849452,2,30442.428781986237
1035,-108.296951,8,30451.631184101105
1036,-107.904397,7,30459.783618927002
1037,-107.292764,7,30467.94471693039
1038,-105.42704,7,30476.099095106125
1039,-109.867746,7,30493.307751893997
1040,-108.685092,7,30501.454731941223
1041,-109.349751,7,30518.61223602295
1042,-106.901993,5,30525.72073507309
1043,-112.002952,7,30533.878662109375
1044,-110.504714,7,30542.033247947693
1045,-112.378503,7,30559.242640018463
1046,-110.850352,7,30567.376100063324
1047,-101.516395,1,30582.465881109238
1048,-112.879036,8,30591.63191795349
1049,-109.419155,7,30608.81449198723
1050,-103.930215,7,30616.966856956482
1051,-104.266258,7,30625.09881591797
1052,-103.62131,3,30640.22862792015
1053,-104.459019,7,30648.365545988083
1054,-106.906918,7,30656.49793100357
1055,-103.325187,5,30663.64896798134
1056,-107.343592,7,30671.796093940735
1057,-108.335346,9,30679.941498041153
1058,-105.28028,5,30687.07809495926
1059,-114.29312,9,30696.225688934326
1060,-101.870981,1,30711.30385708809
1061,-109.463386,6,30719.468210935593
1062,-108.729424,7,30742.669828891754
1063,-111.78786,9,30750.824007987976
1064,-110.146911,7,30758.984528064728
1065,-107.365178,7,30767.13388299942
1066,-111.168308,7,30784.303432941437
1067,-108.644405,7,30792.4523499012
1068,-106.494879,7,30800.611498117447
1069,-106.375471,9,30808.779413938522
1070,-107.535592,7,30816.922096967697
1071,-109.794653,7,30825.056452035904
1072,-109.177389,7,30833.212165117264
1073,-105.892148,5,30840.324121952057
1074,-106.443375,7,30848.49203491211
1075,-107.427397,7,30856.63505101204
1076,-108.058628,7,30864.763752937317
1077,-105.321963,5,30872.895061016083
1078,-106.270478,7,30881.055548906326
1079,-106.662585,7,30889.203762054443
1080,-113.716954,16,30897.46913599968
1081,-105.548067,7,30905.644316911697
1082,-109.853054,7,30913.77778697014
1083,-114.755761,7,30930.985428094864
1084,-114.90263,9,30939.14921593666
1085,-101.053438,1,30954.233505010605
1086,-110.11014,8,30962.38327908516
1087,-107.730189,7,30970.543396949768
1088,-115.320197,9,30987.733979940414
1089,-108.676038,7,30995.89617395401
1090,-108.516287,7,31004.028359889984
1091,-114.993902,7,31021.213742017746
1092,-114.50337,7,31029.37854194641
1093,-107.619939,7,31037.543787956238
1094,-104.203294,7,31045.694222927094
1095,-108.350501,7,31053.842569112778
1096,-108.29978,7,31061.983582019806
1097,-107.853076,7,31070.119101047516
1098,-109.273114,7,31078.278989076614
1099,-119.88228,7,31086.426316976547
1100,-106.173506,7,31094.584886074066
1101,-105.388056,5,31101.704140901566
1102,-109.150877,7,31109.866353988647
1103,-107.479255,7,31117.987679958344
1104,-107.203902,7,31126.14429998398
1105,-107.170524,7,31134.283746004105
1106,-107.139099,7,31142.411597013474
1107,-109.779322,7,31150.5746819973
1108,-107.54682,7,31158.733617067337
1109,-117.893521,16,31166.957640886307
1110,-107.013443,7,31175.094017982483
1111,-111.030318,7,31183.224028110504
1112,-115.129308,7,31200.441493988037
1113,-112.475849,7,31208.575037002563
1114,-107.803733,7,31225.78906106949
1115,-106.284725,7,31233.953926086426
1116,-108.068605,7,31251.150145053864
1117,-108.004003,7,31259.313787937164
1118,-105.448353,7,31267.479259967804
1119,-106.260899,7,31284.665285110474
1120,-109.327473,7,31292.82669901848
1121,-107.261714,7,31300.983665943146
1122,-105.998851,7,31309.13090801239
1123,-106.991965,7,31317.26837491989
1124,-110.783091,7,31325.42777299881
1125,-106.667105,7,31333.55779004097
1126,-107.788512,7,31341.691734075546
1127,-109.115238,7,31349.856193065643
1128,-114.015676,7,31367.04402399063
1129,-115.372858,7,31375.215708971024
1130,-101.991856,1,31390.302342891693
1131,-109.222409,6,31398.449328899384
1132,-115.784163,9,31416.679423093796
1133,-113.63916,7,31424.83634710312
1134,-109.714537,7,31432.982214927673
1135,-108.869456,7,31450.172909021378
1136,-113.353105,7,31458.33698296547
1137,-116.844132,7,31466.493120908737
1138,-108.017372,7,31474.652959108353
1139,-114.92293,9,31482.82105088234
1140,-105.378348,7,31490.98269200325
1141,-108.769488,7,31499.132744073868
1142,-110.792402,7,31507.28288793564
1143,-104.941203,7,31515.419251918793
1144,-101.591851,1,31530.504434108734
1145,-109.386631,6,31538.64734697342
1146,-107.586487,7,31555.844455957413
1147,-111.070651,7,31564.002799987793
1148,-110.148606,7,31581.207118034363
1149,-108.942422,7,31589.344995975494
1150,-108.057116,7,31606.527520895004
1151,-111.144059,9,31624.749317884445
1152,-108.764207,7,31632.885601997375
1153,-110.508061,7,31641.03752708435
1154,-109.930595,5,31648.14738702774
1155,-107.841617,7,31656.288239002228
1156,-107.476107,7,31664.421788930893
1157,-108.025391,7,31672.567519903183
1158,-117.461092,7,31689.758033037186
1159,-113.54527,7,31697.90989089012
1160,-110.689384,7,31706.076538085938
1161,-109.703074,7,31714.228425979614
1162,-101.197253,1,31729.322647094727
1163,-109.972941,6,31737.47706604004
1164,-111.493431,9,31755.7276699543
1165,-116.955243,7,31763.881136894226
1166,-109.885306,7,31772.014750003815
1167,-108.01184,7,31780.179574012756
1168,-109.948238,7,31788.317223072052
1169,-109.89046,7,31796.47963309288
1170,-107.626791,7,31813.668575048447
1171,-105.269254,7,31821.791291952133
1172,-108.521931,7,31829.927247047424
1173,-111.978804,7,31838.074594974518
1174,-110.139115,7,31846.230022907257
1175,-108.240827,7,31854.36741399765
1176,-108.60207,7,31862.51759505272
1177,-109.929916,7,31870.66473889351
1178,-109.665903,7,31878.798085927963
1179,-126.701327,16,31887.020576000214
1180,-107.874656,7,31910.24471092224
1181,-111.135726,7,31927.457314014435
1182,-110.963883,9,31945.681874990463
1183,-113.20244,7,31953.847101926804
1184,-111.68379,7,31961.998610019684
1185,-111.169603,7,31970.1506960392
1186,-104.183585,5,31987.31232404709
1187,-113.854198,7,31995.466767072678
1188,-105.202527,3,32002.5363240242
1189,-102.721552,2,32009.604912996292
1190,-109.513461,8,32018.793205976486
1191,-110.92426,7,32026.944586992264
1192,-109.527266,7,32035.10248398781
1193,-115.750149,9,32053.337431907654
1194,-111.989647,7,32061.4757668972
1195,-110.66886,7,32069.63090491295
1196,-106.995893,5,32076.738713026047
1197,-107.810488,7,32084.885880947113
1198,-106.432042,5,32093.00853395462
1199,-107.637613,7,32101.166282892227
1200,-110.038988,7,32109.315298080444
1201,-115.890415,9,32127.556380033493
1202,-109.858882,9,32145.795896053314
1203,-112.648648,7,32153.944806098938
1204,-106.805645,7,32162.095089912415
1205,-107.211699,7,32170.23309493065
1206,-107.537763,7,32187.432435035706
1207,-111.341256,7,32195.57786011696
1208,-107.408353,7,32212.787959098816
1209,-115.555364,9,32231.011467933655
1210,-111.712179,7,32239.16927409172
1211,-112.137942,7,32247.305620908737
1212,-107.255919,7,32255.469357013702
1213,-109.349987,7,32263.615860939026
1214,-108.381994,7,32271.767668008804
1215,-108.507381,7,32279.907963991165
1216,-106.182858,7,32288.07841205597
1217,-106.36358,7,32296.21497797966
1218,-107.571392,7,32304.351864099503
1219,-110.596367,7,32321.543203115463
1220,-105.040775,3,32328.595231056213
1221,-109.517498,6,32336.776443004608
1222,-110.773321,7,32344.92707300186
1223,-113.672466,9,32353.089046001434
1224,-105.987557,7,32361.246985912323
1225,-103.908623,7,32369.38761496544
